organizedstarttimes,organizedendtimes,datarecordtimes,movienames,emptycol_1,emptycol_2,emptycol_3,emptycol_4,emptycol_5,emptycol_6,emptycol_7,emptycol_8,emptycol_9,emptycol_10,emptycol_11,emptycol_12,emptycol_13,emptycol_14,emptycol_15,emptycol_16,emptycol_17,emptycol_18,emptycol_19,emptycol_20,emptycol_21,emptycol_22,emptycol_23,emptycol_24,emptycol_25,emptycol_26,emptycol_27,emptycol_28,emptycol_29,emptycol_30,emptycol_31,emptycol_32,emptycol_33,emptycol_34,emptycol_35,emptycol_36,emptycol_37,emptycol_38,emptycol_39,emptycol_40,emptycol_41,emptycol_42,emptycol_43,emptycol_44,emptycol_45,emptycol_46,emptycol_47,emptycol_48,emptycol_49,emptycol_50,emptycol_51,emptycol_52,emptycol_53,emptycol_54,emptycol_55,emptycol_56,emptycol_57,emptycol_58,emptycol_59,emptycol_60,emptycol_61,emptycol_62,emptycol_63,emptycol_64,emptycol_65,emptycol_66,emptycol_67,emptycol_68,emptycol_69,emptycol_70,emptycol_71,emptycol_72,emptycol_73,emptycol_74,emptycol_75,emptycol_76,emptycol_77,emptycol_78,emptycol_79,emptycol_80,emptycol_81,emptycol_82,emptycol_83,emptycol_84,emptycol_85,emptycol_86,emptycol_87,emptycol_88,emptycol_89,emptycol_90,emptycol_91,emptycol_92,emptycol_93,emptycol_94,emptycol_95,emptycol_96,emptycol_97,emptycol_98,emptycol_99,emptycol_100,emptycol_101,emptycol_102,emptycol_103,emptycol_104,emptycol_105,emptycol_106,emptycol_107,emptycol_108,emptycol_109,emptycol_110,emptycol_111,emptycol_112,emptycol_113,emptycol_114,emptycol_115,emptycol_116,emptycol_117,emptycol_118,emptycol_119,emptycol_120,emptycol_121,emptycol_122,emptycol_123,emptycol_124,emptycol_125,emptycol_126,emptycol_127,emptycol_128,emptycol_129,emptycol_130,emptycol_131,emptycol_132,emptycol_133,emptycol_134,emptycol_135,emptycol_136,emptycol_137,emptycol_138,emptycol_139,emptycol_140,emptycol_141,emptycol_142,emptycol_143,emptycol_144,emptycol_145,emptycol_146,emptycol_147,emptycol_148,emptycol_149,emptycol_150,emptycol_151,emptycol_152,emptycol_153,emptycol_154,emptycol_155,emptycol_156,emptycol_157,emptycol_158,emptycol_159,emptycol_160,emptycol_161,emptycol_162,emptycol_163,emptycol_164,emptycol_165,emptycol_166,emptycol_167,emptycol_168,emptycol_169,emptycol_170,emptycol_171,emptycol_172,emptycol_173,emptycol_174,emptycol_175,emptycol_176,emptycol_177,emptycol_178,emptycol_179,emptycol_180,emptycol_181,emptycol_182,emptycol_183,emptycol_184,emptycol_185,emptycol_186,emptycol_187,emptycol_188,emptycol_189,emptycol_190,emptycol_191,emptycol_192,emptycol_193,emptycol_194,emptycol_195,emptycol_196,emptycol_197,emptycol_198
2088.485575,2093.479875,2086.934647737,CM_gabor_synthCarr_synthEnv_0000_11,2088.508,2088.56135,2088.762,2088.891825,2088.91105,2088.92625,2088.93805,2089.079475,2089.082525,2089.106475,2089.145025,2089.17245,2089.5879,2089.596025,2089.605025,2089.6273,2089.670125,2089.673275,2089.843725,2089.8495,2089.85295,2089.866825,2090.014,2090.01575,2090.018375,2090.026075,2090.03305,2090.0379,2090.044275,2090.09665,2090.10485,2090.1171,2090.175425,2090.3728,2090.38415,2090.4,2090.410675,2090.4166,2090.6317,2090.736625,2090.7392,2090.74105,2090.755275,2090.76525,2090.783625,2090.801625,2090.8229,2090.82875,2090.9264,2090.9378,2091.025025,2091.111275,2091.184025,2091.19245,2091.23445,2091.250775,2091.344675,2091.354675,2091.441175,2091.52895,2091.5361,2091.5432,2091.7407,2091.742725,2091.866325,2091.968825,2091.97685,2092.00735,2092.02335,2092.03195,2092.0412,2092.13265,2092.13625,2092.14515,2092.15115,2092.156175,2092.298,2092.300175,2092.302625,2092.307125,2092.33995,2092.3491,2092.51705,2092.57645,2092.579175,2092.669275,2092.777925,2092.7812,2092.784075,2092.8991,2093.0288,2093.034875,2093.038825,2093.0407,2093.245525,2093.2562,2093.258575,2093.334225,2093.4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097.265375,2102.259675,2095.711838194,CM_gabor_synthCarr_synthEnv_reg_0000_03,2097.509475,2097.708575,2097.711375,2097.7202,2097.72565,2097.7425,2097.8837,2098.059675,2098.074475,2098.123675,2098.129525,2098.147725,2098.162375,2098.250225,2098.269625,2098.287475,2098.31085,2098.316675,2098.321525,2098.3291,2098.51325,2098.519375,2098.52235,2098.527675,2098.529875,2098.53655,2098.549025,2098.6778,2098.7855,2098.95455,2098.961675,2098.98375,2099.0925,2099.095875,2099.098825,2099.110225,2099.117375,2099.436175,2099.438275,2099.4407,2099.44295,2099.457125,2099.513125,2099.647425,2099.650425,2099.67095,2099.7733,2099.814425,2099.849675,2099.8556,2100.0212,2100.026925,2100.0313,2100.039625,2100.044425,2100.066425,2100.078075,2100.091125,2100.10345,2100.21925,2100.2285,2100.4322,2100.4396,2100.44505,2100.449025,2100.466325,2100.62275,2100.636575,2100.686,2100.6931,2100.70505,2100.7074,2100.8156,2100.86635,2100.8691,2100.89565,2101.029425,2101.22555,2101.2324,2101.24005,2101.245275,2101.2475,2101.369,2101.3765,2101.48055,2101.6799,2101.6885,2101.69525,2101.768275,2101.776425,2101.778625,2101.7902,2101.924075,2101.9465,2101.952925,2101.964,2102.19505,2102.19715,2102.2071,2102.209325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106.051825,2111.046125,2104.502918531,CM_gabor_synthCarr_synthEnv_pred_0000_05,2106.191375,2106.232625,2106.325075,2106.3757,2106.509225,2106.651225,2106.668675,2106.680375,2106.7207,2106.732775,2106.79825,2106.82735,2106.856625,2106.959175,2107.239325,2107.243875,2107.246175,2107.2482,2107.25955,2107.4571,2107.46145,2107.46405,2107.46955,2107.4748,2107.584775,2107.587575,2107.59065,2107.59995,2107.6081,2107.6134,2107.624225,2107.63015,2107.753,2108.0039,2108.030375,2108.1201,2108.12235,2108.126425,2108.133725,2108.1443,2108.1517,2108.15805,2108.1668,2108.440425,2108.455125,2108.46195,2108.468125,2108.528725,2108.59575,2108.60085,2108.6595,2108.679325,2108.70915,2108.7129,2108.76565,2108.828725,2108.9548,2108.960525,2109.155025,2109.1687,2109.29285,2109.295425,2109.29955,2109.30225,2109.309875,2109.312,2109.320875,2109.34975,2109.5537,2109.558175,2109.561425,2109.615975,2109.760875,2109.778525,2109.805725,2109.81795,2109.88915,2109.898425,2109.907425,2109.9474,2109.96175,2110.03625,2110.046675,2110.063275,2110.071175,2110.079225,2110.1226,2110.20525,2110.365375,2110.371875,2110.4316,2110.43925,2110.4416,2110.4483,2110.4694,2110.620875,2110.78315,2110.79795,2110.807175,2110.9318,2110.93455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114.84495,2119.83925,2113.279078673,CM_gabor_synthCarr_synthEnv_0000_17,2114.974525,2114.99915,2115.0104,2115.0267,2115.278975,2115.280825,2115.2829,2115.29145,2115.301525,2115.313525,2115.417875,2115.436325,2115.516425,2115.523475,2115.538475,2115.816025,2115.820575,2115.832325,2115.834675,2115.842325,2115.864525,2115.9168,2115.92075,2115.9287,2115.99325,2116.007975,2116.182575,2116.189025,2116.196475,2116.25165,2116.3454,2116.46045,2116.46285,2116.465275,2116.4861,2116.600475,2116.603175,2116.6094,2116.701675,2116.710325,2116.7194,2116.77475,2116.777375,2116.7862,2116.78885,2116.797975,2116.80885,2116.814075,2117.006,2117.010275,2117.016575,2117.028375,2117.03685,2117.055875,2117.1181,2117.1581,2117.169,2117.1792,2117.1925,2117.29795,2117.31375,2117.386425,2117.409575,2117.426725,2117.431975,2117.589075,2117.600575,2117.612325,2117.61535,2117.621525,2117.627025,2117.711025,2117.7143,2117.717975,2117.8104,2117.814625,2117.945125,2117.957925,2117.964125,2117.97275,2117.9799,2118.021025,2118.103975,2118.1126,2118.116225,2118.295475,2118.307575,2118.45345,2118.459475,2118.465625,2118.479175,2118.497825,2118.520675,2118.5263,2118.68655,2118.6956,2118.707425,2118.735125,2118.7435,2118.7462,2118.773775,2118.781575,2118.785475,2118.788,2118.922125,2118.98605,2118.995925,2119.1631,2119.1652,2119.1693,2119.1756,2119.186875,2119.401025,2119.40345,2119.4109,2119.534875,2119.5372,2119.5414,2119.545175,2119.560775,2119.668525,2119.7666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123.638075,2128.632375,2122.06873853,CM_gabor_synthCarr_synthEnv_reg_0000_05,2123.7166,2123.732175,2123.752075,2123.8263,2124.1792,2124.181725,2124.1847,2124.190975,2124.25635,2124.273575,2124.39955,2124.434875,2124.6789,2124.6813,2124.69275,2124.719325,2124.725075,2124.83005,2124.888575,2124.897725,2124.9025,2124.90455,2124.92385,2124.932575,2125.1807,2125.192025,2125.331425,2125.336375,2125.364375,2125.37095,2125.4686,2125.50175,2125.5081,2125.653075,2125.659225,2125.662675,2125.672975,2125.859975,2125.864075,2125.870375,2125.874625,2126.00825,2126.0104,2126.0134,2126.027475,2126.2589,2126.261375,2126.265025,2126.278475,2126.374825,2126.3984,2126.44455,2126.4472,2126.451225,2126.58775,2126.658475,2126.673025,2126.797175,2126.803025,2126.895125,2127.1403,2127.142575,2127.14915,2127.15245,2127.158425,2127.175175,2127.252025,2127.25465,2127.26745,2127.271325,2127.273525,2127.28235,2127.37995,2127.3834,2127.385825,2127.389175,2127.526475,2127.55525,2127.782275,2127.79815,2127.9076,2127.914375,2127.93265,2128.0512,2128.0539,2128.0784,2128.084725,2128.104225,2128.106525,2128.149925,2128.154575,2128.31155,2128.31735,2128.327975,2128.46365,2128.476225,2128.5188,2128.526,2128.53155,2128.537875,2128.54995,2128.561375,2128.567375,2128.572075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132.437875,2137.432175,2130.850498786,CM_gabor_synthCarr_synthEnv_pred_0000_02,2132.444975,2132.4598,2132.712275,2132.86055,2132.8754,2132.88695,2132.98945,2132.995525,2133.235,2133.2395,2133.251525,2133.302575,2133.309925,2133.406475,2133.408925,2133.411475,2133.449825,2133.463225,2133.5496,2133.557625,2133.62775,2133.639025,2133.649375,2133.655225,2133.902575,2133.91305,2133.9192,2134.066175,2134.0757,2134.0874,2134.204725,2134.20995,2134.2208,2134.25575,2134.26105,2134.267325,2134.274975,2134.38055,2134.385375,2134.491875,2134.50835,2134.6695,2134.681325,2134.705,2134.874825,2134.87705,2134.8837,2134.8869,2134.927875,2134.968925,2135.0657,2135.15705,2135.2513,2135.2573,2135.261675,2135.266325,2135.35225,2135.362675,2135.3899,2135.5465,2135.55205,2135.55435,2135.55915,2135.56235,2135.7228,2135.725275,2135.7277,2135.739275,2135.741325,2135.745325,2135.749375,2135.752625,2136.09075,2136.104775,2136.190575,2136.20115,2136.21245,2136.2241,2136.228125,2136.251875,2136.30835,2136.489225,2136.4934,2136.499225,2136.50615,2136.536475,2136.6794,2136.683575,2136.68625,2136.7087,2136.783425,2136.7886,2136.8399,2136.8448,2136.849775,2136.8563,2136.858575,2137.00525,2137.0099,2137.0668,2137.109775,2137.11595,2137.12505,2137.226675,2137.335925,2137.338025,2137.340175,2137.342225,2137.345425,2137.427175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141.25765,2146.251975,2139.649517434,CM_gabor_synthCarr_synthEnv_0000_15,2141.2594,2141.2648,2141.626525,2141.64425,2141.720025,2141.8656,2141.8699,2141.882975,2141.8863,2142.139525,2142.14565,2142.2507,2142.25345,2142.439925,2142.444425,2142.59485,2142.5968,2142.604525,2142.607425,2142.610075,2142.6211,2142.74645,2142.769175,2142.8459,2142.947875,2143.111675,2143.284025,2143.286,2143.3132,2143.31785,2143.3291,2143.4414,2143.448075,2143.4519,2143.4625,2143.4774,2143.709625,2143.72165,2143.743475,2143.865025,2143.867425,2143.876475,2143.9835,2143.9886,2143.997425,2144.0233,2144.03105,2144.08815,2144.093075,2144.1003,2144.12,2144.265325,2144.270225,2144.37085,2144.376325,2144.3882,2144.449625,2144.567425,2144.572025,2144.583225,2144.58955,2144.596725,2144.602525,2144.60945,2144.665,2144.668775,2144.67575,2144.684925,2144.7567,2144.7633,2144.767925,2144.77395,2144.7841,2144.9296,2144.973825,2145.0647,2145.0708,2145.1579,2145.177,2145.32715,2145.539225,2145.548075,2145.56505,2145.64465,2145.653625,2145.677675,2145.8015,2145.940275,2145.942575,2145.946725,2145.98375,2145.9892,2145.99765,2145.9999,2146.0021,2146.19475,2146.2296,2146.2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150.0841,2155.0784,2148.44914473,CM_gabor_synthCarr_synthEnv_reg_0000_01,2150.155975,2150.338125,2150.347175,2150.362075,2150.4868,2150.491625,2150.496475,2150.49965,2150.67555,2150.80465,2150.81335,2150.9057,2150.921025,2150.94265,2150.950875,2150.970175,2150.979425,2151.096575,2151.146625,2151.236375,2151.242,2151.2483,2151.262075,2151.35155,2151.566675,2151.5805,2151.5873,2151.592825,2151.599325,2151.6092,2151.6176,2151.715475,2151.718375,2151.72245,2151.73605,2151.73945,2151.746125,2151.90325,2151.929075,2152.01565,2152.0272,2152.053425,2152.0977,2152.1878,2152.208525,2152.212375,2152.221325,2152.234925,2152.300775,2152.418,2152.424025,2152.431025,2152.4334,2152.440225,2152.488175,2152.562925,2152.784725,2152.79245,2152.798325,2152.838775,2152.85595,2153.0366,2153.046275,2153.0487,2153.0567,2153.067325,2153.229625,2153.244025,2153.421875,2153.42655,2153.443475,2153.466725,2153.510625,2153.654275,2153.6622,2153.7729,2153.77635,2153.78135,2153.783475,2153.892725,2154.026975,2154.029325,2154.031175,2154.034575,2154.1389,2154.168725,2154.1732,2154.178175,2154.18025,2154.372,2154.3741,2154.3779,2154.418775,2154.454825,2154.56715,2154.57285,2154.57995,2154.6427,2154.6973,2154.7117,2154.71715,2154.7291,2154.844275,2154.9903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158.917225,2163.91155,2157.270693058,CM_gabor_synthCarr_synthEnv_pred_0000_03,2159.015,2159.0275,2159.0297,2159.2868,2159.29085,2159.3065,2159.3086,2159.385675,2159.39425,2159.5986,2159.6051,2159.61735,2159.6427,2159.6791,2159.842225,2159.874625,2159.883625,2160.034825,2160.038175,2160.042275,2160.046475,2160.0483,2160.0527,2160.108375,2160.19585,2160.2037,2160.28825,2160.29655,2160.376675,2160.38135,2160.483625,2160.490125,2160.61195,2160.75775,2160.892425,2160.913425,2160.940975,2160.956825,2160.993575,2160.997475,2161.016375,2161.045925,2161.1988,2161.202925,2161.205725,2161.2198,2161.224225,2161.300275,2161.306,2161.309775,2161.32945,2161.636525,2161.704675,2161.714275,2161.9481,2161.96285,2162.0291,2162.031275,2162.047275,2162.058225,2162.0677,2162.2977,2162.45305,2162.464875,2162.475825,2162.5834,2162.6005,2162.75465,2162.7666,2162.91885,2162.9409,2162.963975,2162.972475,2163.097425,2163.100825,2163.13825,2163.163,2163.343625,2163.348275,2163.354225,2163.36535,2163.37085,2163.562425,2163.56505,2163.6879,2163.698475,2163.804525,2163.8103,2163.8192,2163.8287,2163.839875,2163.846575,2163.8864,2163.895375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167.737025,2172.73135,2166.087937496,CM_gabor_synthCarr_synthEnv_0000_06,2167.881125,2167.8883,2168.118575,2168.123375,2168.137825,2168.15655,2168.163675,2168.1756,2168.355125,2168.415425,2168.439725,2168.598925,2168.60475,2168.609075,2168.610925,2168.616775,2168.722475,2168.858125,2168.89175,2168.8971,2168.922,2169.03835,2169.042925,2169.0452,2169.047875,2169.057625,2169.142025,2169.1498,2169.158425,2169.20095,2169.205325,2169.210575,2169.21685,2169.218525,2169.249325,2169.274675,2169.5586,2169.5607,2169.56335,2169.579275,2169.58165,2169.651225,2169.821925,2169.835025,2169.8587,2169.869175,2170.0235,2170.0268,2170.034,2170.049875,2170.2383,2170.2406,2170.25105,2170.253175,2170.268125,2170.277325,2170.2933,2170.2991,2170.406825,2170.4119,2170.420175,2170.523125,2170.530125,2170.5602,2170.77615,2170.78055,2170.78895,2170.821825,2170.82605,2170.831525,2170.834125,2170.841825,2170.844,2170.9887,2170.990975,2171.0831,2171.302675,2171.465125,2171.5111,2171.515975,2171.5218,2171.537125,2171.596125,2171.59875,2171.604325,2171.628975,2171.698725,2171.70935,2171.719725,2171.984275,2172.009425,2172.0421,2172.046075,2172.054025,2172.0591,2172.0706,2172.07925,2172.198425,2172.206925,2172.213875,2172.341425,2172.436875,2172.72535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176.556825,2181.551125,2174.920855167,CM_gabor_synthCarr_synthEnv_reg_0000_02,2176.616475,2176.622575,2176.635575,2176.6374,2176.680675,2176.7139,2176.8236,2176.829025,2176.85535,2176.88135,2177.117425,2177.138425,2177.151125,2177.31995,2177.325025,2177.333375,2177.343925,2177.3599,2177.423475,2177.445975,2177.539225,2177.6576,2177.663075,2177.796325,2177.809625,2177.81665,2177.821025,2177.872075,2177.88175,2178.004675,2178.01615,2178.021325,2178.030425,2178.169625,2178.171725,2178.42445,2178.4268,2178.43305,2178.470425,2178.5026,2178.6137,2178.630425,2178.63525,2178.807725,2178.81585,2178.89435,2179.084975,2179.08705,2179.097825,2179.3272,2179.32925,2179.511425,2179.513575,2179.5162,2179.5223,2179.529825,2179.55605,2179.591325,2179.630425,2179.637125,2179.646725,2179.6585,2179.7116,2179.719425,2179.7288,2179.8384,2179.90815,2179.912575,2180.1448,2180.1562,2180.158025,2180.1633,2180.17585,2180.177625,2180.18575,2180.188575,2180.225075,2180.36795,2180.36985,2180.3717,2180.378675,2180.380775,2180.485925,2180.62345,2180.627225,2180.694475,2180.70055,2180.839125,2180.88505,2180.894525,2180.938275,2180.9416,2180.949975,2181.08745,2181.108175,2181.111325,2181.1152,2181.135525,2181.217325,2181.291425,2181.2945,2181.3453,2181.3495,2181.35855,2181.366325,2181.432275,2181.452325,2181.46375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185.3966,2190.3909,2183.747064848,CM_gabor_synthCarr_synthEnv_pred_0000_01,2185.416325,2185.479525,2185.488475,2185.708,2185.73175,2185.75195,2185.94925,2185.9516,2185.954875,2185.9663,2185.9986,2186.037275,2186.050725,2186.22775,2186.258525,2186.27545,2186.457075,2186.4688,2186.604275,2186.612025,2186.637475,2186.6428,2186.64585,2186.65365,2186.660775,2186.669025,2186.67635,2186.688075,2186.70275,2186.8062,2186.934375,2186.938125,2187.097925,2187.122075,2187.218875,2187.22325,2187.23385,2187.266675,2187.27145,2187.2882,2187.41035,2187.415025,2187.711875,2187.7215,2187.72945,2187.788775,2187.799475,2187.81655,2187.99645,2187.9995,2188.069675,2188.07155,2188.16955,2188.182475,2188.2867,2188.36275,2188.487475,2188.545575,2188.557275,2188.570175,2188.6377,2188.796175,2188.80505,2188.818975,2188.935325,2188.987225,2188.9916,2189.053975,2189.072425,2189.0943,2189.1009,2189.18105,2189.270775,2189.29575,2189.306525,2189.311325,2189.34805,2189.514725,2189.517275,2189.53465,2189.536925,2189.61165,2189.680425,2189.73115,2189.746625,2189.83015,2189.93195,2190.00315,2190.197625,2190.199625,2190.221025,2190.2346,2190.2432,2190.339925,2190.3775,2190.3819,2190.387025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194.2564,2199.2507,2192.57214603,CM_gabor_synthCarr_synthEnv_0000_18,2194.444425,2194.484375,2194.4922,2194.51535,2194.729825,2194.814725,2194.943925,2194.9463,2194.960825,2195.008975,2195.124425,2195.22115,2195.23255,2195.24015,2195.2478,2195.3276,2195.33035,2195.334975,2195.462,2195.519075,2195.639475,2195.64205,2195.64645,2195.65395,2195.6674,2195.675425,2195.752725,2195.75505,2195.757925,2195.76135,2195.766475,2195.770975,2195.93455,2195.950475,2195.95775,2195.9601,2196.0841,2196.088475,2196.104625,2196.1072,2196.20635,2196.2312,2196.243,2196.339925,2196.404375,2196.4095,2196.440625,2196.447025,2196.57455,2196.57945,2196.589775,2196.598025,2196.6177,2196.655075,2196.655075,2196.661325,2196.667025,2196.77035,2196.77325,2196.7875,2196.789775,2196.951325,2196.958675,2196.970075,2197.1599,2197.166225,2197.1769,2197.193525,2197.286075,2197.29615,2197.298275,2197.303575,2197.309525,2197.3249,2197.43045,2197.4332,2197.453525,2197.57805,2197.5814,2197.700575,2197.958025,2197.9605,2197.977125,2197.983325,2198.146275,2198.156625,2198.281075,2198.311,2198.328975,2198.33145,2198.380525,2198.39135,2198.4664,2198.482575,2198.679975,2198.6838,2198.818025,2198.86165,2198.869825,2198.884575,2198.8915,2199.025325,2199.02945,2199.045425,2199.054125,2199.172375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203.0962,2208.0905,2201.402114163,CM_gabor_synthCarr_synthEnv_reg_0000_04,2203.161875,2203.1699,2203.3494,2203.3566,2203.477675,2203.52155,2203.7201,2203.738125,2203.7564,2203.945675,2203.9716,2203.974375,2204.09555,2204.111925,2204.19985,2204.359925,2204.36445,2204.44995,2204.456725,2204.4624,2204.473425,2204.5357,2204.6451,2204.65375,2204.98205,2205.0962,2205.117925,2205.1263,2205.135275,2205.147225,2205.203425,2205.2228,2205.228,2205.238275,2205.461275,2205.5764,2205.7951,2205.799225,2205.80225,2205.8408,2205.857325,2205.976025,2205.98645,2206.11515,2206.201925,2206.22155,2206.2316,2206.254075,2206.256525,2206.2623,2206.26645,2206.35405,2206.483125,2206.49255,2206.5895,2206.66385,2206.669775,2206.710325,2206.715125,2206.750125,2206.88095,2206.887525,2206.909875,2206.93675,2206.944525,2206.96175,2207.00005,2207.08615,2207.096025,2207.24785,2207.5315,2207.5363,2207.54625,2207.552275,2207.6213,2207.762575,2207.81095,2207.827125,2208.0399,2208.046075,2208.067075,2208.07225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211.955975,2216.9503,2210.261527181,CM_gabor_synthCarr_synthEnv_pred_0000_04,2212.10265,2212.162625,2212.29895,2212.409775,2212.576325,2212.59445,2212.614325,2212.770725,2212.867825,2213.14165,2213.143725,2213.15175,2213.15615,2213.15985,2213.16355,2213.3432,2213.3624,2213.367625,2213.37865,2213.50105,2213.512075,2213.5159,2213.529425,2213.5359,2213.644525,2213.647725,2213.650025,2213.66215,2213.66915,2213.6767,2213.83465,2213.9152,2214.028425,2214.105275,2214.175175,2214.296925,2214.3118,2214.3232,2214.4237,2214.562825,2214.5711,2214.59395,2214.6124,2214.749875,2214.84895,2214.86095,2214.87955,2215.05565,2215.057825,2215.06005,2215.0681,2215.148625,2215.155275,2215.163325,2215.193075,2215.203825,2215.208,2215.2231,2215.453825,2215.45645,2215.46375,2215.581675,2215.80955,2215.864125,2215.950775,2215.9587,2215.96405,2215.9676,2215.970375,2216.023525,2216.029875,2216.237,2216.23915,2216.338575,2216.34425,2216.354675,2216.3661,2216.529,2216.678925,2216.6818,2216.8256,2216.82835,2216.8341,2216.85315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220.842425,2225.83675,2219.093619354,CM_gabor_synthCarr_synthEnv_0000_02,2220.860775,2221.008825,2221.020525,2221.05275,2221.066875,2221.1258,2221.130025,2221.14445,2221.1484,2221.16575,2221.2168,2221.482825,2221.485325,2221.528,2221.540525,2221.57725,2221.71375,2221.718025,2221.82175,2221.8288,2221.984425,2222.000525,2222.026575,2222.03245,2222.147675,2222.15295,2222.156875,2222.25975,2222.311725,2222.336625,2222.385775,2222.569425,2222.6687,2222.6711,2222.688125,2222.931875,2222.9486,2222.9556,2223.209225,2223.349175,2223.355825,2223.361875,2223.368725,2223.37505,2223.3801,2223.3936,2223.39955,2223.405075,2223.513975,2223.535725,2223.62555,2223.633775,2223.8839,2223.886125,2223.8891,2223.901275,2223.93105,2223.948525,2223.953975,2223.96075,2224.120525,2224.390075,2224.4019,2224.57215,2224.5828,2224.624925,2224.6504,2224.794525,2224.796525,2224.7998,2224.807475,2224.81525,2224.992525,2225.09395,2225.096125,2225.101775,2225.121975,2225.1373,2225.15735,2225.160975,2225.168575,2225.177325,2225.428975,2225.431725,2225.437275,2225.450525,2225.460875,2225.469975,2225.531575,2225.54245,2225.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229.682225,2234.67655,2227.942812587,CM_gabor_synthCarr_synthEnv_reg_0000_05,2229.982625,2229.985525,2229.99415,2230.297225,2230.625625,2230.62955,2230.63265,2230.7499,2230.77025,2230.775275,2230.796075,2230.81095,2230.95065,2230.95635,2231.07145,2231.077025,2231.084,2231.090925,2231.104175,2231.10775,2231.118725,2231.1296,2231.245525,2231.255175,2231.4615,2231.471875,2231.687375,2231.694925,2231.722575,2231.794375,2231.80185,2231.962675,2231.9663,2231.9769,2232.363825,2232.370125,2232.380025,2232.38385,2232.386025,2232.393225,2232.47405,2232.55715,2232.5621,2232.5644,2232.58425,2232.5865,2232.725675,2232.754975,2232.80785,2232.924375,2232.928375,2232.932975,2233.1474,2233.15025,2233.15855,2233.163775,2233.16585,2233.170225,2233.30535,2233.31995,2233.32645,2233.334675,2233.337575,2233.4955,2233.6359,2233.998275,2234.00035,2234.006925,2234.016625,2234.150575,2234.208775,2234.2138,2234.22785,2234.29055,2234.357775,2234.49875,2234.610775,2234.61855,2234.628675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
